1.000000000000000000e+02;-9.898999999999986699e+00
2.000000000000000000e+02;-1.163199999999998902e+01
3.000000000000000000e+02;-1.137939999999998619e+01
4.000000000000000000e+02;-9.308999999999983288e+00
5.000000000000000000e+02;-1.150359999999998450e+01
6.000000000000000000e+02;-9.912199999999986133e+00
7.000000000000000000e+02;-9.822999999999987963e+00
8.000000000000000000e+02;-9.702999999999988745e+00
9.000000000000000000e+02;-1.048299999999998633e+01
1.000000000000000000e+03;-9.537799999999984735e+00
1.100000000000000000e+03;-9.511599999999987176e+00
1.200000000000000000e+03;-7.370599999999987162e+00
1.300000000000000000e+03;-8.642799999999986937e+00
1.400000000000000000e+03;-9.561599999999987887e+00
1.500000000000000000e+03;-9.877199999999985991e+00
1.600000000000000000e+03;-9.705799999999987548e+00
1.700000000000000000e+03;-7.395399999999982654e+00
1.800000000000000000e+03;-8.427199999999986701e+00
1.900000000000000000e+03;-8.542199999999986915e+00
2.000000000000000000e+03;-5.956799999999986994e+00
2.100000000000000000e+03;-5.240399999999989511e+00
2.200000000000000000e+03;-4.503799999999989367e+00
2.300000000000000000e+03;-4.605599999999990146e+00
2.400000000000000000e+03;-4.652999999999986258e+00
2.500000000000000000e+03;-4.130199999999987881e+00
2.600000000000000000e+03;-4.099799999999990341e+00
2.700000000000000000e+03;-4.065399999999989689e+00
2.800000000000000000e+03;-4.249399999999990740e+00
2.900000000000000000e+03;-3.884799999999988707e+00
3.000000000000000000e+03;-2.432399999999994566e+00
3.100000000000000000e+03;-3.663799999999993062e+00
3.200000000000000000e+03;-3.520799999999994601e+00
3.300000000000000000e+03;-3.064599999999994662e+00
3.400000000000000000e+03;-3.355999999999998540e+00
3.500000000000000000e+03;-3.134799999999994480e+00
3.600000000000000000e+03;-3.331999999999993634e+00
3.700000000000000000e+03;-3.036599999999995525e+00
3.800000000000000000e+03;-3.641199999999993331e+00
3.900000000000000000e+03;-2.930799999999994743e+00
4.000000000000000000e+03;-2.856999999999995765e+00
4.100000000000000000e+03;-2.784399999999995323e+00
4.200000000000000000e+03;-3.531199999999994787e+00
4.300000000000000000e+03;-3.650599999999991851e+00
4.400000000000000000e+03;-3.035599999999995635e+00
4.500000000000000000e+03;-3.761799999999994260e+00
4.600000000000000000e+03;-3.143999999999994799e+00
4.700000000000000000e+03;-3.504199999999992876e+00
4.800000000000000000e+03;-3.274999999999997691e+00
4.900000000000000000e+03;-2.763199999999997214e+00
5.000000000000000000e+03;-3.144999999999993801e+00
5.100000000000000000e+03;-4.201799999999997759e+00
5.200000000000000000e+03;-3.693599999999995553e+00
5.300000000000000000e+03;-3.373199999999994869e+00
5.400000000000000000e+03;-3.486599999999994370e+00
5.500000000000000000e+03;-3.342599999999995575e+00
5.600000000000000000e+03;-2.978599999999995696e+00
5.700000000000000000e+03;-3.343999999999996753e+00
5.800000000000000000e+03;-3.217399999999997373e+00
5.900000000000000000e+03;-3.759999999999993570e+00
6.000000000000000000e+03;-4.060599999999994658e+00
6.100000000000000000e+03;-3.443199999999999150e+00
6.200000000000000000e+03;-3.759999999999997122e+00
6.300000000000000000e+03;-3.899599999999996403e+00
6.400000000000000000e+03;-3.719999999999997531e+00
6.500000000000000000e+03;-4.143999999999994799e+00
6.600000000000000000e+03;-3.153799999999998604e+00
6.700000000000000000e+03;-3.660199999999997011e+00
6.800000000000000000e+03;-2.777399999999997426e+00
6.900000000000000000e+03;-2.919999999999996376e+00
7.000000000000000000e+03;-2.969999999999996199e+00
7.100000000000000000e+03;-4.028799999999995940e+00
7.200000000000000000e+03;-4.949999999999997513e+00
7.300000000000000000e+03;-2.679999999999997939e+00
7.400000000000000000e+03;-3.569999999999997176e+00
7.500000000000000000e+03;-2.829999999999996962e+00
7.600000000000000000e+03;-3.649999999999995914e+00
7.700000000000000000e+03;-2.542999999999997485e+00
7.800000000000000000e+03;-2.184599999999999653e+00
7.900000000000000000e+03;-5.249999999999999112e+00
8.000000000000000000e+03;-2.619999999999998774e+00
8.100000000000000000e+03;-2.649999999999997691e+00
8.200000000000000000e+03;-3.589999999999997637e+00
8.300000000000000000e+03;-3.349999999999996536e+00
8.400000000000000000e+03;-4.369999999999997442e+00
8.500000000000000000e+03;-2.424999999999998934e+00
8.600000000000000000e+03;-2.769999999999997797e+00
8.700000000000000000e+03;-2.579999999999998295e+00
8.800000000000000000e+03;-2.499999999999998668e+00
8.900000000000000000e+03;-6.709999999999997300e+00
9.000000000000000000e+03;-5.419999999999996376e+00
9.100000000000000000e+03;-6.049999999999998046e+00
9.200000000000000000e+03;-3.419999999999997708e+00
9.300000000000000000e+03;-3.449999999999996625e+00
9.400000000000000000e+03;-3.790000000000000036e+00
9.500000000000000000e+03;-2.799999999999997158e+00
9.600000000000000000e+03;-2.539999999999997815e+00
9.700000000000000000e+03;-3.289999999999997815e+00
9.800000000000000000e+03;-2.509999999999999787e+00
9.900000000000000000e+03;-3.509999999999997566e+00
1.000000000000000000e+04;-3.479999999999997318e+00
1.010000000000000000e+04;-2.789999999999998703e+00
1.020000000000000000e+04;-2.289999999999999591e+00
1.030000000000000000e+04;-3.689999999999997282e+00
1.040000000000000000e+04;-4.120000000000000995e+00
1.050000000000000000e+04;-3.499999999999997780e+00
1.060000000000000000e+04;-6.649999999999995026e+00
1.070000000000000000e+04;-3.449999999999997069e+00
1.080000000000000000e+04;-3.929999999999995275e+00
1.090000000000000000e+04;-2.319999999999998508e+00
1.100000000000000000e+04;-4.019999999999996021e+00
1.110000000000000000e+04;-2.719999999999997531e+00
1.120000000000000000e+04;-3.999999999999997335e+00
1.130000000000000000e+04;-3.429999999999998828e+00
1.140000000000000000e+04;-2.909999999999997922e+00
1.150000000000000000e+04;-4.771599999999998509e+00
1.160000000000000000e+04;-3.589999999999996749e+00
1.170000000000000000e+04;-2.960000000000001297e+00
1.180000000000000000e+04;-4.619999999999994778e+00
1.190000000000000000e+04;-2.554199999999998028e+00
1.200000000000000000e+04;-3.089999999999998970e+00
1.210000000000000000e+04;-2.539999999999997815e+00
1.220000000000000000e+04;-3.329999999999998295e+00
1.230000000000000000e+04;-3.539999999999998259e+00
1.240000000000000000e+04;-2.669999999999997708e+00
1.250000000000000000e+04;-2.209999999999999520e+00
1.260000000000000000e+04;-5.189999999999997726e+00
1.270000000000000000e+04;-2.389999999999999236e+00
1.280000000000000000e+04;-2.419999999999999041e+00
1.290000000000000000e+04;-3.229999999999998206e+00
1.300000000000000000e+04;-2.479999999999997762e+00
1.310000000000000000e+04;-3.329999999999998739e+00
1.320000000000000000e+04;-2.509999999999998010e+00
1.330000000000000000e+04;-2.839999999999999414e+00
1.340000000000000000e+04;-4.349999999999997868e+00
1.350000000000000000e+04;-5.039999999999997371e+00
1.360000000000000000e+04;-2.439999999999999059e+00
1.370000000000000000e+04;-2.439999999999998170e+00
1.380000000000000000e+04;-4.060000000000000497e+00
1.390000000000000000e+04;-2.429999999999998828e+00
1.400000000000000000e+04;-2.339999999999998526e+00
1.410000000000000000e+04;-2.309999999999998721e+00
1.420000000000000000e+04;-2.399999999999998579e+00
1.430000000000000000e+04;-2.769999999999998685e+00
1.440000000000000000e+04;-3.439999999999999059e+00
1.450000000000000000e+04;-4.220000000000001528e+00
1.460000000000000000e+04;-2.409999999999999254e+00
1.470000000000000000e+04;-2.650000000000000355e+00
1.480000000000000000e+04;-2.439999999999999059e+00
1.490000000000000000e+04;-2.229999999999999538e+00
1.500000000000000000e+04;-3.640000000000000568e+00
